Symbol,Date,Stored_Close,Fresh_Close,Difference_Pct
BLIL,2026-09-09,72.01,69.72,3.180113873073193
BLIL,2026-09-10,71.42,69.15,3.178381405768686
TNPL,2026-09-09,155.34,151.25,2.632934208832241
TNPL,2026-09-10,154.03,149.98,2.6293579172888473
TNPL,2026-09-11,153.27,149.24,2.629346904156065
TNPL,2026-09-15,152.39,148.38,2.631406260253292
TNPL,2026-09-16,152.09,148.09,2.630021697679006
