Symbol,Date,Stored_Close,Fresh_Close,Difference_Pct
NIRLON,2026-09-01,649.45,634.45,2.309646624066518
NIRLON,2026-09-02,649.8,634.8,2.308402585410896
TCC,2026-09-01,227.44,45.49,79.99912064720365
TCC,2026-09-02,233.31,46.66,80.00085722858
TCC,2026-09-03,233.13,46.63,79.99828421910522
