Symbol,Date,Stored_Close,Fresh_Close,Difference_Pct
BLIL,2026-09-07,72.79,70.48,3.1735128451710426
BLIL,2026-09-08,72.43,70.13,3.1754797735745006
BLIL,2026-09-09,72.01,69.72,3.180113873073193
BLIL,2026-09-10,71.42,69.15,3.178381405768686
EMPIND,2026-09-07,1192.1,1141.5,4.244610351480573
